sku_id,category,name,mrp,discount,available_quantity,selling_price,weight,out_of_stock,quantity,revenue,inventory_value,price_per_gram,estimated_profit,weight_category,city,state,region,latitude,longitude,warehouse,reorder_level,stock_status,revenue_band
1138,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,15.0,0,4,15.0,100,False,100,60.0,60.0,0.15,10.799999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1139,"Dairy, Bread & Batter",Amul Frozen Malai Paneer,75.0,2,6,73.0,200,False,200,438.0,450.0,0.365,78.83999999999999,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1140,"Dairy, Bread & Batter",iD Natural Paneer,105.0,5,6,99.0,200,False,200,594.0,630.0,0.495,106.92,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
1141,"Dairy, Bread & Batter",Britannia Fruit Bun,17.0,0,3,17.0,100,False,100,51.0,51.0,0.17,9.18,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
1142,"Dairy, Bread & Batter",Amul Cheese - Processed Slices,122.0,1,6,120.0,200,False,200,720.0,732.0,0.6,129.6,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1143,"Dairy, Bread & Batter",iD Curd Cup,60.0,0,6,60.0,400,False,400,360.0,360.0,0.15,64.8,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
1144,"Dairy, Bread & Batter",The Bake Shop Premium White Sandwich Bread,30.0,0,1,30.0,400,False,400,30.0,30.0,0.075,5.3999999999999995,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1145,"Dairy, Bread & Batter",Britannia Multigrain Bread ,55.0,0,4,55.0,400,False,400,220.0,220.0,0.1375,39.6,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1146,"Dairy, Bread & Batter",Amul Processed Cheese Block,106.0,0,6,106.0,200,False,200,636.0,636.0,0.53,114.47999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1147,"Dairy, Bread & Batter",Nestle A+ Nourish Dahi,70.0,2,6,68.0,400,False,400,408.0,420.0,0.17,73.44,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1148,"Dairy, Bread & Batter",Arden Eggs Brown,85.0,7,4,79.0,348,False,6,316.0,340.0,0.22701149425287356,56.879999999999995,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
1149,"Dairy, Bread & Batter",Epigamia Misti Doi,30.0,0,6,30.0,85,False,85,180.0,180.0,0.35294117647058826,32.4,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Low Revenue
1150,"Dairy, Bread & Batter",Amul Cheese - Block,245.0,2,6,240.0,500,False,500,1440.0,1470.0,0.48,259.2,Medium,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
1151,"Dairy, Bread & Batter",Amul Butter - Pasteurised (School Pack),59.0,3,6,57.0,100,False,100,342.0,354.0,0.57,61.56,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Low Revenue
1152,"Dairy, Bread & Batter",Britannia Brown Bread ,42.0,0,4,42.0,400,False,400,168.0,168.0,0.105,30.24,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1153,"Dairy, Bread & Batter",Amul Fresh Cream,197.0,3,3,191.0,1000,False,1,573.0,591.0,0.191,103.13999999999999,Large,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1154,"Dairy, Bread & Batter",Epigamia Natural Greek Yogurt,45.0,0,6,45.0,90,False,90,270.0,270.0,0.5,48.599999999999994,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Low Revenue
1155,"Dairy, Bread & Batter",The Bake Shop Pizza Base,30.0,0,1,30.0,150,False,150,30.0,30.0,0.2,5.3999999999999995,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1156,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,18.0,5,6,17.0,100,False,100,102.0,108.0,0.17,18.36,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Low Revenue
1157,"Dairy, Bread & Batter",D'lecta Dairy Cream,54.0,5,6,51.0,200,False,200,306.0,324.0,0.255,55.08,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Low Revenue
1158,"Dairy, Bread & Batter",Nestle A+ Actiplus Probiotic Dahi Plain Curd,78.0,3,5,75.0,400,False,400,375.0,390.0,0.1875,67.5,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
1159,"Dairy, Bread & Batter",Bio Nutrients Pure Diet Tofu Gold ,60.0,5,5,57.0,200,False,200,285.0,300.0,0.285,51.3,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
1160,"Dairy, Bread & Batter",Amul Delicious Fat Spread - Cholesterol Free,88.0,2,2,86.0,500,False,500,172.0,176.0,0.172,30.959999999999997,Medium,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1161,"Dairy, Bread & Batter",Amul Mithai Mate Condensed Sweetened Milk,56.0,3,4,54.0,200,False,200,216.0,224.0,0.27,38.879999999999995,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1162,"Dairy, Bread & Batter",Arden Desi Eggs,110.0,13,4,95.0,348,False,6,380.0,440.0,0.27298850574712646,68.39999999999999,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1163,"Dairy, Bread & Batter",Amul Cheese - Pepper,85.0,3,6,82.0,200,False,200,492.0,510.0,0.41,88.56,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1164,"Dairy, Bread & Batter",Amul Cheese Spread Creamy,85.0,5,6,80.0,180,False,180,480.0,510.0,0.4444444444444444,86.39999999999999,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
1165,"Dairy, Bread & Batter",The Bake Shop Foot Long,40.0,0,1,40.0,200,False,200,40.0,40.0,0.2,7.199999999999999,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
1166,"Dairy, Bread & Batter",Amul Cheese Slices,360.0,0,1,359.0,750,False,750,359.0,360.0,0.4786666666666667,64.62,Medium,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
1167,"Dairy, Bread & Batter",Suguna Sharp Egg ,72.0,13,3,62.0,348,False,6,186.0,216.0,0.1781609195402299,33.480000000000004,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Low Revenue
1168,"Dairy, Bread & Batter",Amul Cheese Sauce Mexican Salsa,75.0,4,1,72.0,200,False,200,72.0,75.0,0.36,12.959999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1169,"Dairy, Bread & Batter",Nestle Everyday Dairy Whitener,210.0,0,4,210.0,400,False,400,840.0,840.0,0.525,151.2,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1170,"Dairy, Bread & Batter",Amul Pizza Cheese Processed,109.0,4,6,104.0,200,False,200,624.0,654.0,0.52,112.32,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1171,"Dairy, Bread & Batter",Betty Crocker Complete Pancake Mix Original,110.0,4,6,105.0,250,False,500,630.0,660.0,0.42,113.39999999999999,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1172,"Dairy, Bread & Batter",Amul Lite Spread,40.0,2,5,39.0,100,False,100,195.0,200.0,0.39,35.099999999999994,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
1173,"Dairy, Bread & Batter",Go Cheese Slice - Plain,140.0,5,6,133.0,200,False,200,798.0,840.0,0.665,143.64,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
1174,"Dairy, Bread & Batter",Pillsbury Choco Chip Pancake Mix,99.0,5,6,94.0,165,False,165,564.0,594.0,0.5696969696969697,101.51999999999998,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1175,"Dairy, Bread & Batter",RRO Sour Cream,275.0,50,4,137.0,200,False,200,548.0,1100.0,0.685,98.64,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Medium Revenue
1176,"Dairy, Bread & Batter",D'lecta Natural Feta Cheese Block,100.0,5,4,95.0,100,False,100,380.0,400.0,0.95,68.39999999999999,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1177,"Dairy, Bread & Batter",Suguna Active - DHA,72.0,13,4,62.0,348,False,6,248.0,288.0,0.1781609195402299,44.64,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1178,"Dairy, Bread & Batter",Go Cheese Processed Angles Plain,100.0,5,6,95.0,160,False,160,570.0,600.0,0.59375,102.6,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1179,"Dairy, Bread & Batter",Epigamia Greek Yogurt - Natural,200.0,0,1,200.0,400,False,400,200.0,200.0,0.5,36.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Low Revenue
1180,"Dairy, Bread & Batter",Amul Unsalted Cooking Butter,245.0,2,6,238.0,500,False,500,1428.0,1470.0,0.476,257.03999999999996,Medium,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1181,"Dairy, Bread & Batter",The Whole Truth Dark Chocolate Peanut Butter - Creamy,235.0,25,6,174.0,325,False,325,1044.0,1410.0,0.5353846153846153,187.92000000000002,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1182,"Dairy, Bread & Batter",The Laughing Cow Cheese Slices,155.0,0,2,155.0,200,False,200,310.0,310.0,0.775,55.8,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Low Stock,Low Revenue
1183,"Dairy, Bread & Batter",Epigamia Almond Milk Unsweetened Dairy Free,300.0,33,4,199.0,1000,False,1,796.0,1200.0,0.199,143.28,Large,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Medium Revenue
1184,"Dairy, Bread & Batter",Go Cheese  Spread Plain,99.0,5,6,94.0,200,False,200,564.0,594.0,0.47,101.51999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
1185,"Dairy, Bread & Batter",So Good Almond Milk - Natural Unsweetened,70.0,0,4,70.0,200,False,200,280.0,280.0,0.35,50.4,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Low Revenue
1186,"Dairy, Bread & Batter",Amul Cheese Sauce Jalapeno,75.0,0,5,75.0,200,False,200,375.0,375.0,0.375,67.5,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1187,"Dairy, Bread & Batter",D'lecta Cream Cheese,169.0,4,4,161.0,150,False,150,644.0,676.0,1.0733333333333333,115.92,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
1188,"Dairy, Bread & Batter",Dlecta Natural Cheddar Slices,199.0,5,6,189.0,200,False,200,1134.0,1194.0,0.945,204.11999999999998,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1189,"Dairy, Bread & Batter",Suguna Heart- Omega3,72.0,13,4,62.0,348,False,6,248.0,288.0,0.1781609195402299,44.64,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,Low Revenue
1190,"Dairy, Bread & Batter",Go Cheese Spread - Garlic,99.0,5,6,94.0,200,False,200,564.0,594.0,0.47,101.51999999999998,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1191,"Dairy, Bread & Batter",Go Pizza Cheese,140.0,5,6,133.0,200,False,200,798.0,840.0,0.665,143.64,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,Medium Revenue
1192,"Dairy, Bread & Batter",RRO Cheddar Block Cheese,295.0,50,6,147.0,200,False,200,882.0,1770.0,0.735,158.76,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,Medium Revenue
1193,"Dairy, Bread & Batter",The Whole Truth Peanut Butter With Dates - Creamy No Sugar,215.0,9,6,194.0,325,False,325,1164.0,1290.0,0.5969230769230769,209.52,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,High Revenue
1194,"Dairy, Bread & Batter",Suguna Fit Egg,120.0,43,4,68.0,348,False,6,272.0,480.0,0.19540229885057472,48.96,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Low Revenue
1195,"Dairy, Bread & Batter",Pantai Coconut Cream,150.0,4,4,143.0,400,False,400,572.0,600.0,0.3575,102.96,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Low Stock,Medium Revenue
1196,"Dairy, Bread & Batter",RRO Fresh Ricotta,275.0,50,6,137.0,200,False,200,822.0,1650.0,0.685,147.96,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
1197,"Dairy, Bread & Batter",Dlecta Cheese Cubes 2,145.0,5,6,137.0,200,False,200,822.0,870.0,0.685,147.96,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,Medium Revenue
1198,"Dairy, Bread & Batter",RRO Mozzarella Pizza Cheese,275.0,50,6,137.0,200,False,200,822.0,1650.0,0.685,147.96,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1199,"Dairy, Bread & Batter",The Laughing Cow Cheese Cubes,150.0,0,4,150.0,200,False,200,600.0,600.0,0.75,108.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Medium Revenue
1200,"Dairy, Bread & Batter",Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,229.0,10,6,206.0,400,False,400,1236.0,1374.0,0.515,222.48,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Healthy Stock,High Revenue
1201,"Dairy, Bread & Batter",RRO Burrata Cheese,250.0,50,4,125.0,200,False,200,500.0,1000.0,0.625,90.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1202,"Dairy, Bread & Batter",The Whole Truth Dark Chocolate Peanut Butter - Crunchy,235.0,20,5,188.0,325,False,325,940.0,1175.0,0.5784615384615385,169.2,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Low Stock,Medium Revenue
1203,"Dairy, Bread & Batter",Go Cheese Processed Squares,125.0,5,6,118.0,200,False,200,708.0,750.0,0.59,127.44,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1204,"Dairy, Bread & Batter",Funfoods Peanut Butter Crunchy,169.0,7,1,156.0,400,False,400,156.0,169.0,0.39,28.08,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Low Stock,Low Revenue
1205,"Dairy, Bread & Batter",Amul Safed Makkhan,235.0,1,6,232.0,500,False,500,1392.0,1410.0,0.464,250.56,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1206,"Dairy, Bread & Batter",Go Cheese Spread - Four Pepper (Soft & Creamy),99.0,5,6,94.0,200,False,200,564.0,594.0,0.47,101.51999999999998,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1207,"Dairy, Bread & Batter",Dlicia Whip Topping Bottle,235.0,27,5,171.0,1000,False,1,855.0,1175.0,0.171,153.89999999999998,Large,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Low Stock,Medium Revenue
1208,"Dairy, Bread & Batter",Amulya Dairy Whitener ,380.0,2,4,372.0,1000,False,1,1488.0,1520.0,0.372,267.84,Large,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,High Revenue
1209,"Dairy, Bread & Batter",Laughing Cow Cheese 8 Portion 120Gm Imported,110.0,0,6,110.0,120,False,120,660.0,660.0,0.9166666666666666,118.80000000000001,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Healthy Stock,Medium Revenue
1210,"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Sweetened & Crunchy,215.0,20,6,172.0,325,False,325,1032.0,1290.0,0.5292307692307693,185.76,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,High Revenue
1211,"Dairy, Bread & Batter",Go Processed Cheese Block,125.0,4,6,119.0,200,False,200,714.0,750.0,0.595,128.51999999999998,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Medium Revenue
1212,"Dairy, Bread & Batter",Go Cheese Processed Block,249.0,4,6,237.0,400,False,400,1422.0,1494.0,0.5925,255.95999999999998,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,High Revenue
1213,"Dairy, Bread & Batter",RRO Goat Milk Fetta Cheee,345.0,31,6,237.0,100,False,100,1422.0,2070.0,2.37,255.95999999999998,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Healthy Stock,High Revenue
1214,"Dairy, Bread & Batter",RRO Mascarpone Cheese,355.0,50,6,177.0,200,False,200,1062.0,2130.0,0.885,191.16,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,High Revenue
1215,"Dairy, Bread & Batter",D'lecta Cheddar Cheese,199.0,5,6,189.0,200,False,200,1134.0,1194.0,0.945,204.11999999999998,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Healthy Stock,High Revenue
1216,"Dairy, Bread & Batter",Funfoods Peanut Butter Creamy,169.0,0,1,169.0,400,False,400,169.0,169.0,0.4225,30.419999999999998,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Low Stock,Low Revenue
1217,"Dairy, Bread & Batter",Pantai Coconut Milk,150.0,0,4,150.0,400,False,400,600.0,600.0,0.375,108.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Low Stock,Medium Revenue
1218,"Dairy, Bread & Batter",Dlecta Cheese Block,145.0,0,6,145.0,200,False,200,870.0,870.0,0.725,156.6,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Healthy Stock,Medium Revenue
1219,"Dairy, Bread & Batter",President Butter - Salted,54.0,0,6,54.0,100,False,100,324.0,324.0,0.54,58.31999999999999,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Healthy Stock,Low Revenue
1220,"Dairy, Bread & Batter",The Laughing Cow Plain Processed Cheese Block,150.0,0,6,150.0,200,False,200,900.0,900.0,0.75,162.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Healthy Stock,Medium Revenue
1221,"Dairy, Bread & Batter",Yoga Bar Peanut Butter Dark Chocolate Jar,249.0,0,4,249.0,400,False,400,996.0,996.0,0.6225,179.28,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Low Stock,High Revenue
1222,"Dairy, Bread & Batter",The Laughing Cow Cheese Spread Plain,110.0,0,6,110.0,180,False,180,660.0,660.0,0.6111111111111112,118.80000000000001,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Healthy Stock,Medium Revenue
1223,"Dairy, Bread & Batter",Amul Malai Paneer Fresh ,76.0,3,0,73.0,200,True,200,0.0,0.0,0.365,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1224,"Dairy, Bread & Batter",Amul Taaza Toned Homogenised Milk,66.0,3,0,64.0,1000,True,1,0.0,0.0,0.064,0.0,Large,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1225,"Dairy, Bread & Batter",Amul Fresh Cream,63.0,0,0,63.0,250,True,250,0.0,0.0,0.252,0.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1226,"Dairy, Bread & Batter",Amul Lactose Free Milk,25.0,4,0,24.0,250,True,250,0.0,0.0,0.096,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1227,"Dairy, Bread & Batter",The Bake Shop Whole Wheat Bread,40.0,0,0,40.0,400,True,400,0.0,0.0,0.1,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1228,"Dairy, Bread & Batter",Amul Slim Trim Skimmed Milk,75.0,0,0,75.0,1000,True,1,0.0,0.0,0.075,0.0,Large,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1229,"Dairy, Bread & Batter",Amul Cheese Slices,71.0,1,0,70.0,100,True,100,0.0,0.0,0.7,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1230,"Dairy, Bread & Batter",Amul Pizza Cheese - Mozzarella,100.0,1,0,99.0,200,True,200,0.0,0.0,0.495,0.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1231,"Dairy, Bread & Batter",The Bake Shop Pizza Base Whole Wheat,30.0,0,0,30.0,150,True,150,0.0,0.0,0.2,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1232,"Dairy, Bread & Batter",Nestle A+ Slim Dahi - Low Fat,78.0,3,0,75.0,400,True,400,0.0,0.0,0.1875,0.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1233,"Dairy, Bread & Batter",Britannia Cheese Garlic Bread,35.0,0,0,35.0,300,True,300,0.0,0.0,0.11666666666666667,0.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1234,"Dairy, Bread & Batter",The Bake Shop Whole Wheat Ladi Pav,40.0,0,0,40.0,200,True,200,0.0,0.0,0.2,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1235,"Dairy, Bread & Batter",Amul Cheese Spread Yummy Plain,85.0,0,0,85.0,200,True,200,0.0,0.0,0.425,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1236,"Dairy, Bread & Batter",Britannia Atta Kulcha,30.0,0,0,30.0,250,True,250,0.0,0.0,0.12,0.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1237,"Dairy, Bread & Batter",Suguna Nourish Egg,62.0,0,0,62.0,696,True,12,0.0,0.0,0.08908045977011494,0.0,Medium,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1238,"Dairy, Bread & Batter",The Bake Shop Multi Grain Bread,65.0,0,0,65.0,400,True,400,0.0,0.0,0.1625,0.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1239,"Dairy, Bread & Batter",Nestle A+ Slim Milk,89.0,0,0,89.0,1000,True,1,0.0,0.0,0.089,0.0,Large,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1240,"Dairy, Bread & Batter",Go Cheese Pizza Blend Mozzarella + Cheddar,125.0,5,0,118.0,200,True,200,0.0,0.0,0.59,0.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1241,"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Unsweetened & Crunchy,185.0,20,0,148.0,325,True,325,0.0,0.0,0.4553846153846154,0.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1242,"Dairy, Bread & Batter",Amul Cheese Spread Spicy Garlic,85.0,3,0,82.0,200,True,200,0.0,0.0,0.41,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
1243,"Dairy, Bread & Batter",The Bake Shop Burger Buns,20.0,0,0,20.0,100,True,100,0.0,0.0,0.2,0.0,Small,Bengaluru,Karnataka,South,12.9716,77.5946,WH-BLR-01,5,Out of Stock,Low Revenue
1244,"Dairy, Bread & Batter",D'lecta Shredded Mozzarella Cheese,100.0,5,0,95.0,140,True,140,0.0,0.0,0.6785714285714286,0.0,Small,Hyderabad,Telangana,South,17.385,78.4867,WH-HYD-01,5,Out of Stock,Low Revenue
1245,"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,30.0,0,0,30.0,200,True,200,0.0,0.0,0.15,0.0,Small,Chennai,Tamil Nadu,South,13.0827,80.2707,WH-CHE-01,5,Out of Stock,Low Revenue
1246,"Dairy, Bread & Batter",Suguna Vitamin D Egg,75.0,17,0,62.0,348,True,6,0.0,0.0,0.1781609195402299,0.0,Small,Pune,Maharashtra,West,18.5204,73.8567,WH-PUN-01,5,Out of Stock,Low Revenue
1247,"Dairy, Bread & Batter",Pillsbury Pancake Mix - Funfetti,99.0,11,0,88.0,162,True,162,0.0,0.0,0.5432098765432098,0.0,Small,Kolkata,West Bengal,East,22.5726,88.3639,WH-KOL-01,5,Out of Stock,Low Revenue
1248,"Dairy, Bread & Batter",Prabhat Malai Paneer Pouch,80.0,0,0,80.0,200,True,200,0.0,0.0,0.4,0.0,Small,Ahmedabad,Gujarat,West,23.0225,72.5714,WH-AMD-01,5,Out of Stock,Low Revenue
1249,"Dairy, Bread & Batter",Suguna Nourish Egg ,72.0,16,0,60.0,348,True,6,0.0,0.0,0.1724137931034483,0.0,Small,Mumbai,Maharashtra,West,19.076,72.8777,WH-MUM-01,5,Out of Stock,Low Revenue
1250,"Dairy, Bread & Batter",RRO Mozzarella Block Cheese,295.0,50,0,147.0,200,True,200,0.0,0.0,0.735,0.0,Small,Delhi,Delhi,North,28.7041,77.1025,WH-DEL-01,5,Out of Stock,Low Revenue
